gene,original_leidenID,degreeCentrality,degree_ratio,betweennessCentrality,betweenness_ratio,closenessCentrality,eigenvectorCentrality,VEGFA,TNF-IL6,TGFB1/2,F2(Thrombin),GSE13592,intersect_count,Average NX (all except retina),NX (retina),tissue_ratio,degree_ratio_percentile,betweenness_ratio_percentile,tissue_ratio_percentile
TSPAN33,11,16,0.125,892.3946332,49.34008838,0.290719344,0.007797923,0,0,0,1,0,1,7.918032786885245,5.5,0.694616977,63.40694006309149,73.94321766561515,56.45994832041343
TSPAN7,22,8,0.153846154,161.4376336,22.74771052,0.244782677,0.000720183,0,0,0,1,1,1,15.219672131147542,8.1,0.532205946,75.86750788643532,52.68138801,44.44444444444444
TTC13,4,20,0.120481928,1074.973989,75.06543824,0.32026278,0.019863024,0,0,1,0,0,1,11.432786885245903,7.9,0.690995125,60.94637223974764,83.15457413249212,56.201550387596896
TUBA4A,9,76,0.079831933,16695.30543,20.78631205,0.345438441,0.042738315,0,0,1,0,1,1,19.05573770491804,5.7,0.299122505,32.87066246056782,50.78864353312302,25.90439276485788
TYMP,11,8,0.045454545,91.95932148,3.003496066,0.253246753,0.001100876,0,0,0,1,1,1,12.460655737704917,5.4,0.433364031,10.757097791798108,25.86750788643533,36.82170542635659
UCP2,11,2,0.043478261,0,0,0.219594595,0.0001484,0,0,0,1,0,1,33.575409836065575,14.2,0.422928568,9.684542586750789,10.189274447949527,35.98191214470285
UNC5B,1,30,0.1875,891.1916832,89.05919749,0.325135473,0.068700376,0,0,1,0,1,1,9.059016393442626,7.1,0.783749548,85.86750788643533,86.11987382,63.17829457364341
VLDLR,4,12,0.176470588,316.2244177,8.657028383,0.26762738,0.0020634,0,0,1,0,0,1,9.047540983606558,12.3,1.359485414,83.53312302839116,34.57413249211356,84.94832041343669
WFS1,22,34,0.154545455,3170.501678,60.42031609,0.334692126,0.028921547,0,0,1,0,0,1,15.66721311,16.6,1.059537512,76.52996845425868,78.92744479495268,76.48578811369508
WNT5A,4,20,0.163934426,1056.559233,32.9098216,0.306905371,0.018586352,0,0,1,0,0,1,4.742622950819673,1,0.210853785,78.64353312302839,63.154574132492115,19.444444444444446
ZC3H12A,2,22,0.297297297,3368.930571,28.13616168,0.316751269,0.015100416,0,1,0,0,0,1,9.934426229508198,3,0.301980198,95.96214511041009,58.92744479495268,26.22739018087855
ZNF491,11,2,0.047619048,0,0,0.219594595,0.0001484,0,0,0,1,0,1,4.429508196721312,8,1.806069578,12.113564668769715,10.189274447949527,90.82687338501292
ZNF521,15,4,0.060606061,18.00123787,6.992710429,0.227604319,0.00032011,0,1,0,0,0,1,7.483606557377048,6.7,0.895290252,18.328075709779178,32.30283911671925,69.70284237726099
ZSCAN16,15,4,0.153846154,109.227875,27.64711937,0.264004062,0.001597,0,0,0,1,0,1,8.639344262295081,4.3,0.49772296,75.86750788643532,58.170347003154575,41.5374677
ACKR1,8,4,0.666666667,16.11662592,28.54867514,0.215558933,0.000123406,0,0,0,0,0,0,17.040983606557372,5.3,0.311014911,99.55835962,59.305993690851736,26.873385012919897
ACKR3,23,2,0.052631579,0,0,0.288195086,0.007555159,0,0,0,0,1,0,14.595081967213114,25.2,1.726609008,14.47949527,10.189274447949527,90.11627906976744
ADAMTSL2,15,2,0.5,0,0,0.250763543,0.001154033,0,0,0,0,1,0,5.313114754098361,4.5,0.846960815,99.17981072555206,10.189274447949527,66.86046511627907
ADAMTSL4,15,56,0.12962963,15516.6258,64.45290421,0.330438466,0.019983924,0,0,0,0,0,0,8.367213115,19.1,2.282719436,65.48895899053628,80.12618296529969,94.25064599483204
ADM,13,2,0.25,0,0,1,2.15e-27,0,0,0,0,0,0,18.765573770491805,23.5,1.252293177,93.50157728706625,10.189274447949527,82.17054263565892
AGPAT5,22,28,0.184210526,2810.071271,64.2812384,0.307268072,0.0105379,0,0,0,0,0,0,11.462295081967213,3.3,0.287900458,85.26813880126183,80.06309148264984,25.064599483204137
ANGPT1,23,6,0.214285714,683.5709937,1130.294126,0.292682927,0.011483117,0,0,0,0,0,0,6.678688524590165,13,1.946489936,90.22082018927445,99.49526813880126,92.31266149870801
APLN,15,2,0.142857143,0,0,0.244744274,0.0007135,0,0,0,0,0,0,4.950819672131147,0,0,71.57728706624606,10.189274447949527,2.3901808785529712
AQP3,22,64,0.134453782,8104.000432,65.80065311,0.338909407,0.055902698,0,0,0,0,0,0,20.595081967213112,0.4,0.019422113,68.39116719242902,80.37854889589904,5.490956072351421
ARID5A,15,20,0.074626866,3307.596829,34.25492496,0.309278351,0.010462007,0,0,0,0,1,0,12.008196721311476,11.4,0.949351536,28.485804416403788,64.35331230283911,72.02842377260981
ARNT2,15,18,0.104651163,1565.125309,39.79322146,0.297029703,0.006735902,0,0,0,0,0,0,7.437704918032787,2,0.268900154,50.662460567823345,68.51735015772871,23.70801033591731
ARR3,19,2,0.0625,0,0,1,2.15e-27,0,0,0,0,0,0,0.6393442622950818,62.9,98.38205128,19.842271293375394,10.189274447949527,99.93540051679587
ATF3,15,26,0.144444444,3350.681839,70.47800776,0.311812912,0.012545128,0,0,0,0,1,0,22.198360655737705,8.1,0.36489181,72.74447949526814,81.82965299684543,31.330749354005167
BATF2,15,10,0.166666667,824.4913515,189.608164,0.28644877,0.00597925,0,0,0,0,0,0,4.590163934426228,4.2,0.915,80.41009463722398,94.70031545741325,70.93023255813954
BATF3,15,16,0.153846154,394.5083353,46.4733313,0.268317853,0.002776096,0,0,0,0,0,0,4.173770491803279,0.5,0.119795758,75.86750788643532,72.23974763,13.049095607235142
BGN,6,10,0.277777778,560.2820904,5.867063185,0.288514888,0.005837908,0,0,0,0,0,0,28.32786885245901,48.3,1.705034722,95.20504731861199,30.662460567823345,89.85788113695091
BHLHE40,15,20,0.085470085,4375.083736,60.87208847,0.317202115,0.016901558,0,0,0,0,1,0,26.54098360655737,50.9,1.917788758,37.79179810725552,79.24290221,91.86046511627907
BIK,22,26,0.1,2964.531218,46.88079398,0.29273785,0.007759523,0,0,0,0,0,0,5.095081967213115,0.9,0.176640927,47.88643533123028,72.49211356466877,16.795865633074936
BMP4,6,16,0.064516129,664.4881303,6.830862191,0.271398747,0.003514346,0,0,0,0,1,0,6.093442622950819,72.4,11.88162497,21.64037855,32.05047318611987,99.41860465
BTC,10,6,0.130434783,180.0052731,89.26252081,0.252304706,0.001064027,0,0,0,0,0,0,3.349180327868853,7,2.090063632,66.02523659305993,86.18296529968454,93.41085271
BTN2A2,22,18,0.098901099,624.7346581,19.22323527,0.281334536,0.007551547,0,0,0,0,0,0,8.742622950819673,11.5,1.315394712,46.624605678233436,48.89589905362776,84.04392764857882
BTN3A1,7,2,0.047619048,0,0,1,2.15e-27,0,0,0,0,1,0,12.883606557377046,12.3,0.954701616,12.113564668769715,10.189274447949527,72.28682170542635
C1QTNF1,6,24,0.255319149,4537.464057,382.9536449,0.303148076,0.009213571,0,0,0,0,1,0,12.729508196721309,19.6,1.539729556,94.44794952681389,97.72870662460568,87.79069767441861
C1QTNF3,6,4,0.222222222,8.615057353,30.94472029,0.243255886,0.000598856,0,0,0,0,0,0,6.688524590163935,2.4,0.358823529,91.00946372239747,61.703470031545734,30.426356589147286
C3orf52,22,66,0.108552632,13221.81234,34.69738754,0.327455919,0.031618987,0,0,0,0,0,0,4.342622950819672,0.6,0.138165345,52.68138801,64.92113565,14.34108527131783
CAMK2B,9,18,0.06122449,1086.721941,4.326601372,0.317848411,0.015180244,0,0,0,0,0,0,9.170491803278688,2.7,0.294422596,18.67507886435331,28.138801261829656,25.516795865633075
CAV1,1,178,0.122758621,47073.50251,30.30221757,0.395537525,0.239950394,0,0,0,0,1,0,27.581967213114755,13.6,0.49307578,62.08201892744479,61.13564668769717,41.08527131782946
CBR3,10,6,0.078947368,425.9100458,75.30065516,0.290611028,0.00676338,0,0,0,0,1,0,6.570491803278689,3.3,0.502245509,32.33438485804416,83.2807571,41.86046511627907
CCDC102B,9,20,0.066666667,2217.689435,18.86091795,0.28958604,0.004486108,0,0,0,0,0,0,5.659016393442623,4,0.706836616,22.996845425867505,48.201892744479494,57.36434108527132
CCL14,8,6,0.2,405.1903037,179.5304523,0.243826196,0.000835915,0,0,0,0,0,0,14.019642857142856,4.1,0.292446822,88.26498422712933,94.32176656,25.387596899224807
CCL16,8,4,0.25,0,0,0.243028509,0.000690927,0,0,0,0,0,0,1.4339285714285714,0,0,93.50157728706625,10.189274447949527,2.3901808785529712
CCL2,8,10,0.166666667,411.6306612,2.734365904,0.240666461,0.000632526,0,0,0,0,1,0,24.09672131,22.3,0.925437105,80.41009463722398,25.425867507886434,71.18863049095607
CCL20,8,8,0.307692308,49.27330213,3.212843616,0.237768633,0.000548696,0,0,0,0,0,0,5.755737704918033,0.4,0.06949587,96.24605678233439,26.18296529968454,8.462532299741603
CCL5,8,36,0.305084746,6873.255477,48.43689266,0.293453725,0.006188999,0,0,0,0,0,0,12.905357142857142,8,0.619897606,96.15141955835962,73.24921135646689,50.71059431524548
CCR4,8,10,0.119047619,324.7273698,7.973290753,0.25390625,0.002051842,0,0,0,0,0,0,3.7606557377049183,0.8,0.212728858,60,33.88012618,19.767441860465116
CD70,22,34,0.102409639,3872.301484,108.0749386,0.309401031,0.014557676,0,0,0,0,0,0,2.3704918032786884,0.2,0.084370678,49.65299684542587,89.02208201892743,9.948320413436692
CDCA7L,15,12,0.069767442,590.903997,20.97989173,0.265125765,0.001738944,0,0,0,0,0,0,9.214754098360654,5.8,0.629425369,25.015772870662463,50.97791798107255,51.22739018087855
CEP68,15,4,0.083333333,43.95448217,6.400778489,0.241187384,0.000570465,0,0,0,0,0,0,12.04918032786885,11.6,0.962721088,35.80441640378549,31.41955835962145,73.06201550387597
CERS4,22,22,0.161764706,2340.973154,53.46534949,0.283378747,0.005140128,0,0,0,0,0,0,14.818032786885244,26.2,1.768115942,78.10725552050474,76.08832807570978,90.56847545219638
CHN2,20,2,0.041666667,0,0,1,2.15e-27,0,0,0,0,0,0,9.954098361,4.6,0.462121212,8.675078864353312,10.189274447949527,39.082687338501295
COL12A1,6,18,0.195652174,2696.274139,175.2352587,0.285244103,0.004758802,0,0,0,0,0,0,14.221311475409834,2.4,0.168760807,87.03470031545741,94.06940063091483,16.40826873385013
COL14A1,6,32,0.186046512,5379.339132,50.91633048,0.301449275,0.010408607,0,0,0,0,0,0,13.827868852459016,4.2,0.30373444,85.64668769716089,74.82649842271294,26.421188630490956
COL21A1,6,6,0.375,3.715005304,13.20707031,0.249719866,0.001078534,0,0,0,0,0,0,5.096721311,5.9,1.157606948,98.13880126182966,40.63091482649842,79.52196382428941
COL3A1,6,10,0.238095238,105.6325,52.6277858,0.24671833,0.001005515,0,0,0,0,1,0,31.38196721311476,32,1.019693883,92.08201892744479,75.64668769716089,74.87080103359173
COL4A1,6,20,0.294117647,2414.78984,82.12015833,0.268548804,0.002847955,0,0,0,0,0,0,18.14590163934426,7.6,0.418827356,95.77287066246056,84.60567823343848,35.85271317829458
COL4A6,6,4,0.125,7.665583746,4.566055737,0.23955774,0.000624319,0,0,0,0,0,0,5.503278689,8.3,1.508191838,63.40694006309149,28.454258675078865,87.33850129198967
COL8A2,6,18,0.219512195,1629.276491,134.1375831,0.277876737,0.00641296,0,0,0,0,0,0,4.229508196721311,39.4,9.315503876,90.72555205,91.35646687697161,99.2248062
COLEC12,6,26,0.194029851,5351.014677,230.6996986,0.297994269,0.013754549,0,0,0,0,0,0,7.060655737704918,23.5,3.328302763,86.75078864353313,95.89905362776025,96.89922480620154
CORT,6,10,0.277777778,803.6177576,337.6191658,0.249440358,0.001770589,0,0,0,0,0,0,2.2180327868852467,0,0,95.20504731861199,97.22397476340694,2.3901808785529712
CPVL,15,24,0.077922078,5276.756955,39.42997597,0.316045381,0.013725252,0,0,0,0,1,0,16.10655737704918,15.8,0.980966921,31.293375394321764,68.26498422712933,73.57881136950904
CREB3L1,22,46,0.092741935,6102.492003,2.127532599,0.305762446,0.011761726,0,0,0,0,0,0,6.873770491803278,1.8,0.261865013,42.71293375394322,24.037854889589905,23.643410852713178
CREB5,15,28,0.086956522,5362.053914,47.34138203,0.311439409,0.013064384,0,0,0,0,0,0,9.531147540983609,1.1,0.115411077,38.548895899053626,72.87066246056783,12.59689922
CSGALNACT1,10,10,0.079365079,534.8690112,40.7081696,0.250320924,0.001472901,0,0,0,0,1,0,10.885245901639344,2.6,0.238855422,32.618296529968454,68.89589905362776,21.963824289405682
CSGALNACT2,22,26,0.125,3210.227802,36.20321378,0.287239919,0.008766732,0,0,0,0,0,0,12.888524590163936,19.8,1.536250318,63.40694006309149,66.05678233438485,87.72609819121448
CTDSPL,1,32,0.175824176,946.6795902,4.73141357,0.312687913,0.042218289,0,0,0,0,0,0,13.442622950819672,15.6,1.160487805,83.34384858044163,28.706624605678233,79.78036175710595
CXCL1,8,12,0.272727273,1438.097019,60.69673912,0.266666667,0.002455004,0,0,0,0,1,0,9.211475409836066,2.1,0.227976508,94.92113564668769,79.11671924,21.511627906976745
CXCL10,8,8,0.2,40.78207426,3.027354214,0.242010549,0.000789072,0,0,0,0,0,0,6.7327868852459005,2.6,0.386169954,88.26498422712933,25.930599369085172,33.39793281653747
CXCL11,8,10,0.217391304,31.09101841,2.68776265,0.234727656,0.000486367,0,0,0,0,0,0,3.154098360655737,0.3,0.095114345,90.59936908517349,25.236593059936908,10.852713178294573
CXCL16,22,20,0.113636364,1906.756983,20.40186788,0.295902883,0.008147962,0,0,0,0,0,0,14.067213114754098,12.7,0.90280853,56.52996845425867,50.53627760252366,70.21963824289405
CXCL2,8,14,0.318181818,207.4369646,21.09591818,0.247697682,0.001091392,0,0,0,0,1,0,8.419672131147541,5.1,0.605724299,96.37223974763407,51.10410094637224,49.87080103359173
CXCL3,8,12,0.6,433.4389125,219.9303744,0.269616315,0.00266784,0,0,0,0,1,0,3.683606557377049,0.8,0.21717846,99.49526813880126,95.70977917981072,20.41343669250646
CXCL5,8,14,0.291666667,959.4467216,124.800516,0.270598439,0.002441454,0,0,0,0,0,0,3.365573770491804,0,0,95.70977917981072,90.34700315457414,2.3901808785529712
CXCL6,8,26,0.382352941,4082.636369,277.484929,0.28718704,0.009519085,0,0,0,0,0,0,3.1393442622950816,0.3,0.095561358,98.23343848580441,96.27760252365931,10.981912144702841
CXCL8,8,8,0.235294118,300.0144899,16.97529811,0.25540275,0.001348749,0,0,0,0,0,0,12.021311475409831,1.9,0.158052639,91.95583596,45.74132492113564,15.503875968992247
CXCL9,22,28,0.184210526,2536.097134,46.01861323,0.269430052,0.003554482,0,0,0,0,0,0,5.291803278688525,2.9,0.548017348,85.26813880126183,71.98738170347004,45.73643410852713
CYP2S1,22,34,0.195402299,3500.354831,144.2425663,0.308727489,0.020915023,0,0,0,0,0,0,6.018032786885246,1.1,0.182783983,86.94006309148264,92.05047318611987,17.31266149870801
DCLK3,13,2,0.25,0,0,1,2.15e-27,0,0,0,0,0,0,0.8344262295081967,1.3,1.557956778,93.50157728706625,10.189274447949527,88.11369509043928
DHRS13,22,8,0.114285714,213.2132134,53.86757664,0.276595745,0.004219236,0,0,0,0,0,0,7.339344262295083,5,0.681259772,56.94006309148265,76.27760252365931,55.55555555555556
DLGAP3,3,2,0.045454545,0,0,1,2.15e-27,0,0,0,0,0,0,3.222950819672131,0.7,0.217192269,10.757097791798108,10.189274447949527,20.478036175710596
DOC2A,24,2,0.071428571,0,0,1,2.15e-27,0,0,0,0,0,0,4.524590163934426,0,0,26.466876971608833,10.189274447949527,2.3901808785529712
DOC2B,24,2,0.166666667,0,0,1,2.15e-27,0,0,0,0,0,0,3.664285714285714,7.6,2.074074074,80.41009463722398,10.189274447949527,93.28165374677002
EGR2,15,32,0.098765432,8794.56119,213.6865399,0.28771671,0.005695443,0,0,0,0,1,0,6.773770491803279,7.8,1.151500484,46.5615142,95.39432176656152,79.45736434108527
ELMOD1,10,4,0.153846154,76.34826016,129.2151361,0.246367656,0.000766043,0,0,0,0,0,0,5.426229508196722,1.4,0.258006042,75.86750788643532,90.85173501577287,23.320413436692505
ESM1,15,10,0.333333333,365.5202023,418.4304525,0.249201278,0.000746089,0,0,0,0,0,0,2.3557377049180337,1.5,0.636743215,97.19242902208201,98.04416403785488,51.87338501291989
ESR2,23,258,0.056331878,109225.6889,12.862376,0.404774261,0.189107719,0,0,0,0,0,0,2.444262295081967,0.5,0.204560698,16.529968454258675,39.873817034700316,18.863049095607234
EVI2B,22,16,0.242424242,1274.895722,487.6603248,0.273061439,0.003567219,0,0,0,0,0,0,13.663934426229508,2.5,0.182963407,92.55520504731861,98.42271293375394,17.377260981912144
F2RL1,22,30,0.086705202,2744.415431,21.71874299,0.302560124,0.019402859,0,0,0,0,0,0,7.259016393442623,1.1,0.151535682,38.29652996845426,51.671924290220815,15.051679586563308
FAM124B,15,12,0.083333333,3599.996378,128.0043388,0.278372591,0.003520906,0,0,0,0,0,0,3.259016393442623,4,1.227364185,35.80441640378549,90.59936908517349,81.26614987080103
FAT4,6,26,0.185714286,6179.653899,51.84978277,0.313127258,0.022083496,0,0,0,0,0,0,1.9019607843137247,,,85.55205047318613,75.33123028391168,
FLRT2,1,8,0.181818182,11.55346511,9.410896174,0.288514888,0.027062173,0,0,0,0,1,0,5.309836066,50.6,9.529484409,84.82649842271293,35.58359621451104,99.35400516795866
FOSB,15,8,0.093023256,236.2459244,32.69131696,0.259136213,0.001454289,0,0,0,0,1,0,22.38688524590164,38.6,1.724223784,42.90220820189275,62.712933753943226,90.05167958656331
FOXP1,15,32,0.118518519,3463.344476,86.88395321,0.310077519,0.014785555,0,0,0,0,1,0,17.121311475409836,11.3,0.65999617,59.81072555205047,85.74132492113564,53.81136950904393
FXYD6,22,22,0.127906977,4569.227868,53.14150351,0.277136259,0.006752807,0,0,0,0,1,0,23.36065573770492,11.9,0.509403509,64.79495268138801,75.96214511041009,42.50645994832041
GAL,6,18,0.36,372.1141723,38.44603464,0.267673301,0.004331521,0,0,0,0,0,0,4.0426229508196725,0.6,0.148418491,98.04416403785488,67.57097791798107,14.922480620155037
GATA3,15,26,0.074285714,2719.082753,49.06366266,0.306182532,0.010020895,0,0,0,0,0,0,8.909836066,1.8,0.202023919,28.107255520504733,73.69085173501577,18.60465116
GBP3,10,6,0.333333333,63.4109661,471.9628645,0.243902439,0.000761218,0,0,0,0,0,0,9.077049180327869,4.6,0.506772621,97.19242902208201,98.35962145110409,42.18346253229974
GIMAP1,22,18,0.204545455,1550.329857,292.4569476,0.276939464,0.00671169,0,0,0,0,1,0,6.765573770491802,5.2,0.768597044,89.52681388012618,96.52996845425868,61.82170542635659
GIMAP5,22,24,0.157894737,1326.620622,29.30624252,0.292080135,0.009846594,0,0,0,0,0,0,11.240983606557378,8.4,0.747265568,77.09779179810725,60.063091482649845,60.400516795865634
GIMAP8,18,2,0.037037037,0,0,1,2.15e-27,0,0,0,0,0,0,7.954098360655737,5.3,0.666323166,6.214511041009463,10.189274447949527,54.45736434108527
GJA1,1,108,0.093913043,15452.40816,24.17550415,0.359944624,0.145646072,0,0,0,0,1,0,23.855737704918035,26.3,1.102460143,43.785488958990534,53.81703470031546,78.10077519379846
GK,22,16,0.081632653,1226.891227,20.27701891,0.290556901,0.006052026,0,0,0,0,0,0,6.7918032786885245,2.9,0.426985276,34.511041009463725,50.473186119873816,36.240310077519375
GOLT1B,22,26,0.054393305,2936.37643,20.08665633,0.320855615,0.026320676,0,0,0,0,0,0,19.595081967213115,16.1,0.821634736,15.078864353312301,50.34700315457413,65.31007751937985
GORAB,22,22,0.119565217,2814.750515,20.15976421,0.282608696,0.005057663,0,0,0,0,0,0,8.340983606557376,6.3,0.755306604,60.15772871,50.41009463722398,60.85271317829457
GPR37L1,22,18,0.163636364,1461.604744,58.45953564,0.285714286,0.007065,0,0,0,0,0,0,5.731147540983607,0.9,0.157036613,78.54889589905363,78.17034700315457,15.374677002583978
HLA-B,22,70,0.14893617,8014.159922,43.43148154,0.351035104,0.074877382,0,0,0,0,1,0,54.71147540983607,45.4,0.829807635,73.81703470031546,70.28391167192429,65.82687338501292
HOXB9,15,22,0.090909091,1586.483967,19.4414998,0.282506338,0.003304743,0,0,0,0,0,0,2.877049180327869,0.1,0.034757835,41.230283911671926,49.27444794952681,6.524547803617571
HOXD4,15,8,0.16,134.0082396,34.49496226,0.261000502,0.001442017,0,0,0,0,0,0,2.8377049180327862,0.5,0.176198729,77.69716088328076,64.73186119873817,16.73126615
ICAM2,22,14,0.127272727,404.7205319,39.89427272,0.287451631,0.008735808,0,0,0,0,0,0,17.008196721311474,8.1,0.476240964,64.57413249211356,68.58044164037855,39.987080103359176
IFNE,6,8,0.153846154,115.2743679,29.66335327,0.253864931,0.0024957,0,0,0,0,0,0,0.6137254901960785,,,75.86750788643532,60.630914826498426,
IFNGR2,22,10,0.083333333,238.0406837,9.541427194,0.256705611,0.00239453,0,0,0,0,0,0,17.496721311475408,12.1,0.691558137,35.80441640378549,35.96214511041009,56.26614987080103
IGFBP5,22,32,0.136752137,3895.208956,33.57089481,0.286975717,0.007661762,0,0,0,0,1,0,29.290163934426225,188.5,6.435607545,69.08517350157729,63.722397476340696,98.83720930232558
IL27RA,22,20,0.151515152,1929.534845,78.9012085,0.305164319,0.013940595,0,0,0,0,0,0,7.414754098360656,1.2,0.161839487,74.95268138801262,83.91167192429022,15.826873385012922
KCNK1,22,8,0.055555556,69.33036189,5.909856263,0.277975766,0.004611471,0,0,0,0,0,0,8.339344262295082,2.6,0.311775113,15.899053627760251,30.78864353312303,27.002583979328165
KDM1B,23,8,0.070175439,3264.722656,151.010647,0.299942319,0.010038279,0,0,0,0,0,0,11.011475409836068,7.1,0.644781897,25.299684542586753,92.74447949526814,52.26098191
KIAA1217,23,16,0.083333333,1248.883616,66.93244563,0.319083657,0.022609941,0,0,0,0,0,0,11.262295081967212,16.9,1.500582242,35.80441640378549,80.69400630914826,87.20930232558139
KLHL21,23,14,0.155555556,868.1707201,69.75377956,0.285609667,0.00583986,0,0,0,0,1,0,13.01311475409836,17.1,1.314058957,76.59305993690852,81.64037855,83.97932816537468
KLRD1,22,32,0.156862745,1450.337069,57.5484518,0.315981365,0.02791004,0,0,0,0,0,0,6.098360655737705,2.1,0.344354839,76.84542586750788,77.66561514195584,29.392764857881136
LHX4,15,16,0.047904192,904.8855576,6.009545222,0.281537629,0.003709616,0,0,0,0,0,0,1.3606557377049178,21,15.43373494,12.492113564668768,30.851735015772867,99.54780361757106
LIMS2,15,2,0.047619048,0,0,0.244744274,0.0007135,0,0,0,0,1,0,16.062295081967214,20.4,1.270055113,12.113564668769715,10.189274447949527,82.88113695090439
LMO2,15,32,0.06374502,5119.223636,23.24408426,0.307207562,0.00908832,0,0,0,0,1,0,9.367213114754096,14.6,1.558627931,21.009463722397477,53.059936908517344,88.17829457364341
LRRC15,10,30,0.110294118,9495.700558,98.43816722,0.301857585,0.009625106,0,0,0,0,0,0,2.229508196721312,0.7,0.313970588,53.50157728706625,87.76025237,27.19638242894057
MMP10,6,18,0.321428571,849.0867302,62.54291539,0.272631947,0.003634616,0,0,0,0,0,0,2.5704918032786885,0,0,96.46687697160883,79.81072555205047,2.3901808785529712
MMP14,10,16,0.131147541,6216.153505,148.2219324,0.306182532,0.015909449,0,0,0,0,0,0,20.059016393442626,27.1,1.351013403,66.59305993690852,92.55520504731861,84.81912144702842
MMP16,6,8,0.285714286,78.83637959,3.843404456,0.24348369,0.001022775,0,0,0,0,0,0,3.006557377,0.6,0.199563795,95.55205047318613,27.129337539432175,18.410852713178294
MMP7,6,10,0.161290323,385.741625,73.70369332,0.269151139,0.003772983,0,0,0,0,0,0,8.762295081967212,0.2,0.02282507,77.94952681388013,82.83911672,5.684754521963824
MMP9,6,36,0.45,8996.146691,258.8482814,0.319018405,0.013676004,0,0,0,0,0,0,8.880327868852458,0.5,0.056304227,98.86435331230284,96.08832807570978,7.751937984496124
MRGPRX3,22,2,1,0,0,0.24671833,0.001263097,0,0,0,0,0,0,0.6245901639344261,0.1,0.160104987,99.81072555205047,10.189274447949527,15.633074935400519
MYO5C,9,40,0.114285714,3594.259101,46.56623463,0.332056194,0.037019393,0,0,0,0,0,0,6.444262295081967,6.5,1.008649199,56.94006309148265,72.30283911671924,74.2248062
